condition,p_semantic,p_social,rep,period,repertoire_size,max_level,mean_score
random,0.0,0.0,4,29,12,6,87.6
random,0.0,0.0,4,30,12,6,90.9
random,0.0,0.0,4,31,13,6,91.3
random,0.0,0.0,4,32,13,6,91.0
random,0.0,0.0,4,33,14,6,90.7
random,0.0,0.0,4,34,11,5,84.8
random,0.0,0.0,4,35,11,5,71.5
random,0.0,0.0,4,36,11,5,67.3
random,0.0,0.0,4,37,11,5,69.1
random,0.0,0.0,4,38,10,4,59.7
random,0.0,0.0,4,39,11,5,52.8
random,0.0,0.0,4,40,10,5,58.2
random,0.0,0.0,4,41,10,5,64.5
random,0.0,0.0,4,42,10,5,68.1
random,0.0,0.0,4,43,10,5,71.1
random,0.0,0.0,4,44,8,3,71.7
random,0.0,0.0,4,45,9,4,76.5
random,0.0,0.0,4,46,9,4,79.2
random,0.0,0.0,4,47,9,4,81.6
random,0.0,0.0,4,48,10,4,83.7
random,0.0,0.0,4,49,10,4,86.7
random,0.0,0.0,4,50,10,4,87.9
random,0.0,0.0,4,51,12,5,96.5
random,0.0,0.0,4,52,12,5,98.3
random,0.0,0.0,4,53,13,6,108.3
random,0.0,0.0,4,54,13,6,104.1
random,0.0,0.0,4,55,13,6,105.9
random,0.0,0.0,4,56,13,6,106.8
random,0.0,0.0,4,57,13,6,108.0
random,0.0,0.0,4,58,14,7,117.6
random,0.0,0.0,4,59,14,7,117.6
random,0.0,0.0,4,60,14,7,114.3
random,0.0,0.0,4,61,14,7,113.4
random,0.0,0.0,4,62,14,7,113.1
random,0.0,0.0,4,63,14,7,111.9
random,0.0,0.0,4,64,14,7,114.0
random,0.0,0.0,4,65,14,7,110.8
random,0.0,0.0,4,66,14,7,103.6
random,0.0,0.0,4,67,14,7,102.0
random,0.0,0.0,4,68,10,4,74.1
random,0.0,0.0,4,69,10,4,68.1
random,0.0,0.0,4,70,10,4,65.4
random,0.0,0.0,4,71,11,5,70.6
random,0.0,0.0,4,72,11,5,69.1
random,0.0,0.0,4,73,10,4,67.2
random,0.0,0.0,4,74,10,4,66.6
random,0.0,0.0,4,75,8,3,63.0
random,0.0,0.0,4,76,8,3,66.9
random,0.0,0.0,4,77,8,3,68.1
random,0.0,0.0,4,78,9,4,71.7
random,0.0,0.0,4,79,9,4,73.8
random,0.0,0.0,4,80,9,4,74.7
random,0.0,0.0,4,81,9,4,77.7
random,0.0,0.0,4,82,10,4,78.3
random,0.0,0.0,4,83,10,4,82.2
random,0.0,0.0,4,84,11,5,85.9
random,0.0,0.0,4,85,11,5,82.3
random,0.0,0.0,4,86,12,5,86.6
random,0.0,0.0,4,87,12,5,89.6
random,0.0,0.0,4,88,12,5,88.7
random,0.0,0.0,4,89,12,5,90.8
random,0.0,0.0,4,90,12,5,96.3
random,0.0,0.0,4,91,12,5,99.6
random,0.0,0.0,4,92,12,5,102.7
random,0.0,0.0,4,93,12,5,102.1
random,0.0,0.0,4,94,13,6,102.0
random,0.0,0.0,4,95,13,6,102.9
random,0.0,0.0,4,96,13,6,104.1
random,0.0,0.0,4,97,13,6,101.4
random,0.0,0.0,4,98,13,6,96.2
random,0.0,0.0,4,99,13,6,93.8
random,0.0,0.0,4,100,13,6,90.5
random,0.0,0.0,4,101,13,6,93.5
random,0.0,0.0,4,102,13,6,92.3
random,0.0,0.0,4,103,13,6,88.4
random,0.0,0.0,4,104,13,6,84.1
random,0.0,0.0,4,105,12,6,74.4
random,0.0,0.0,4,106,12,6,78.0
random,0.0,0.0,4,107,12,6,74.4
random,0.0,0.0,4,108,12,6,75.6
random,0.0,0.0,4,109,12,6,73.8
random,0.0,0.0,4,110,9,4,66.9
random,0.0,0.0,4,111,9,4,73.2
random,0.0,0.0,4,112,10,4,75.0
random,0.0,0.0,4,113,10,4,78.0
random,0.0,0.0,4,114,10,4,81.3
random,0.0,0.0,4,115,10,4,84.0
random,0.0,0.0,4,116,10,4,84.9
random,0.0,0.0,4,117,10,4,84.6
random,0.0,0.0,4,118,10,4,83.4
random,0.0,0.0,4,119,10,4,81.9
random,0.0,0.0,4,120,10,4,82.5
random,0.0,0.0,4,121,10,4,83.7
random,0.0,0.0,4,122,9,4,83.7
random,0.0,0.0,4,123,9,4,84.9
random,0.0,0.0,4,124,9,4,83.4
random,0.0,0.0,4,125,11,5,87.9
random,0.0,0.0,4,126,11,5,86.7
random,0.0,0.0,4,127,11,5,88.8
random,0.0,0.0,4,128,11,5,90.3
random,0.0,0.0,4,129,10,4,84.9
random,0.0,0.0,4,130,10,4,87.3
random,0.0,0.0,4,131,10,4,88.8
random,0.0,0.0,4,132,12,5,91.4
random,0.0,0.0,4,133,12,5,84.5
random,0.0,0.0,4,134,11,5,83.5
random,0.0,0.0,4,135,10,4,73.5
random,0.0,0.0,4,136,10,4,74.1
random,0.0,0.0,4,137,10,4,75.3
random,0.0,0.0,4,138,10,4,69.9
random,0.0,0.0,4,139,10,4,72.0
random,0.0,0.0,4,140,10,4,70.2
random,0.0,0.0,4,141,10,4,70.2
random,0.0,0.0,4,142,9,4,69.0
random,0.0,0.0,4,143,9,4,68.7
random,0.0,0.0,4,144,9,4,71.7
random,0.0,0.0,4,145,9,4,72.6
random,0.0,0.0,4,146,9,4,76.5
random,0.0,0.0,4,147,9,4,77.1
random,0.0,0.0,4,148,10,4,76.2
random,0.0,0.0,4,149,10,4,78.9
random,0.0,0.0,4,150,10,4,76.5
random,0.0,0.0,5,0,0,0,0.0
random,0.0,0.0,5,1,4,1,23.7
random,0.0,0.0,5,2,6,2,36.6
random,0.0,0.0,5,3,7,3,47.4
random,0.0,0.0,5,4,9,4,52.2
random,0.0,0.0,5,5,9,4,57.3
random,0.0,0.0,5,6,9,4,63.3
random,0.0,0.0,5,7,9,4,67.5
random,0.0,0.0,5,8,10,4,70.8
random,0.0,0.0,5,9,10,4,73.8
random,0.0,0.0,5,10,10,4,76.2
random,0.0,0.0,5,11,10,4,78.3
random,0.0,0.0,5,12,10,4,79.2
random,0.0,0.0,5,13,10,4,80.4
random,0.0,0.0,5,14,10,4,81.3
random,0.0,0.0,5,15,10,4,84.9
random,0.0,0.0,5,16,10,4,87.6
random,0.0,0.0,5,17,10,4,88.5
random,0.0,0.0,5,18,10,4,91.2
random,0.0,0.0,5,19,10,4,91.8
random,0.0,0.0,5,20,10,4,93.3
random,0.0,0.0,5,21,10,4,95.1
random,0.0,0.0,5,22,11,5,93.4
random,0.0,0.0,5,23,12,6,99.9
random,0.0,0.0,5,24,12,6,101.7
random,0.0,0.0,5,25,12,6,99.0
random,0.0,0.0,5,26,12,6,100.6
random,0.0,0.0,5,27,12,6,99.4
random,0.0,0.0,5,28,12,6,100.9
random,0.0,0.0,5,29,12,6,97.9
random,0.0,0.0,5,30,13,6,103.7
random,0.0,0.0,5,31,13,6,100.7
random,0.0,0.0,5,32,11,5,78.4
random,0.0,0.0,5,33,12,5,81.4
random,0.0,0.0,5,34,12,5,69.4
random,0.0,0.0,5,35,13,6,67.9
random,0.0,0.0,5,36,13,6,64.6
random,0.0,0.0,5,37,13,6,63.4
random,0.0,0.0,5,38,11,5,65.7
random,0.0,0.0,5,39,11,5,65.4
random,0.0,0.0,5,40,10,5,64.8
random,0.0,0.0,5,41,10,5,66.6
random,0.0,0.0,5,42,9,4,64.2
random,0.0,0.0,5,43,10,4,69.9
random,0.0,0.0,5,44,10,4,73.2
random,0.0,0.0,5,45,10,4,77.1
random,0.0,0.0,5,46,10,4,77.7
random,0.0,0.0,5,47,10,4,78.6
random,0.0,0.0,5,48,10,4,82.5
random,0.0,0.0,5,49,10,4,84.6
random,0.0,0.0,5,50,10,4,82.8
random,0.0,0.0,5,51,10,4,82.5
random,0.0,0.0,5,52,10,4,82.8
random,0.0,0.0,5,53,11,5,92.8
random,0.0,0.0,5,54,11,5,94.3
random,0.0,0.0,5,55,11,5,89.5
random,0.0,0.0,5,56,11,5,93.4
random,0.0,0.0,5,57,11,5,96.4
random,0.0,0.0,5,58,11,5,105.8
random,0.0,0.0,5,59,13,6,109.2
random,0.0,0.0,5,60,14,6,121.1
random,0.0,0.0,5,61,14,6,117.2
random,0.0,0.0,5,62,14,6,114.9
random,0.0,0.0,5,63,14,6,114.1
random,0.0,0.0,5,64,14,6,116.3
random,0.0,0.0,5,65,14,6,105.3
random,0.0,0.0,5,66,14,6,97.6
random,0.0,0.0,5,67,12,6,93.5
random,0.0,0.0,5,68,12,6,96.9
random,0.0,0.0,5,69,12,6,97.5
random,0.0,0.0,5,70,12,6,80.9
random,0.0,0.0,5,71,12,6,86.0
random,0.0,0.0,5,72,12,6,82.7
random,0.0,0.0,5,73,12,6,84.2
random,0.0,0.0,5,74,10,4,69.6
random,0.0,0.0,5,75,10,4,72.9
random,0.0,0.0,5,76,10,4,76.5
random,0.0,0.0,5,77,11,5,85.9
random,0.0,0.0,5,78,11,5,88.9
random,0.0,0.0,5,79,12,5,93.2
random,0.0,0.0,5,80,12,5,93.2
random,0.0,0.0,5,81,12,5,91.1
random,0.0,0.0,5,82,13,5,94.1
random,0.0,0.0,5,83,14,6,110.5
random,0.0,0.0,5,84,13,6,104.8
random,0.0,0.0,5,85,13,6,106.9
random,0.0,0.0,5,86,13,6,109.3
random,0.0,0.0,5,87,13,6,111.4
random,0.0,0.0,5,88,13,6,110.6
random,0.0,0.0,5,89,13,6,109.1
random,0.0,0.0,5,90,13,6,112.4
random,0.0,0.0,5,91,13,6,111.8
random,0.0,0.0,5,92,13,6,114.2
random,0.0,0.0,5,93,13,6,117.9
random,0.0,0.0,5,94,13,6,127.0
random,0.0,0.0,5,95,14,7,147.2
random,0.0,0.0,5,96,14,7,132.9
random,0.0,0.0,5,97,12,5,94.3
random,0.0,0.0,5,98,13,6,97.9
random,0.0,0.0,5,99,13,6,96.1
random,0.0,0.0,5,100,13,6,97.6
random,0.0,0.0,5,101,13,6,91.6
random,0.0,0.0,5,102,13,6,98.6
random,0.0,0.0,5,103,14,6,98.2
random,0.0,0.0,5,104,14,6,92.2
random,0.0,0.0,5,105,12,6,86.3
random,0.0,0.0,5,106,12,6,89.9
random,0.0,0.0,5,107,10,4,71.1
random,0.0,0.0,5,108,11,5,75.4
random,0.0,0.0,5,109,12,6,81.3
random,0.0,0.0,5,110,11,6,76.8
random,0.0,0.0,5,111,11,6,80.7
random,0.0,0.0,5,112,12,6,81.9
random,0.0,0.0,5,113,12,6,79.8
random,0.0,0.0,5,114,12,6,77.7
random,0.0,0.0,5,115,13,6,81.9
random,0.0,0.0,5,116,13,6,84.9
random,0.0,0.0,5,117,9,4,80.7
random,0.0,0.0,5,118,9,4,83.4
random,0.0,0.0,5,119,9,4,82.8
random,0.0,0.0,5,120,9,4,84.6
random,0.0,0.0,5,121,9,4,84.3
random,0.0,0.0,5,122,9,4,83.1
random,0.0,0.0,5,123,9,4,83.1
random,0.0,0.0,5,124,10,4,81.9
random,0.0,0.0,5,125,10,4,80.1
random,0.0,0.0,5,126,10,4,84.0
random,0.0,0.0,5,127,10,4,79.2
random,0.0,0.0,5,128,10,4,78.9
random,0.0,0.0,5,129,10,4,78.0
random,0.0,0.0,5,130,10,4,78.3
random,0.0,0.0,5,131,10,4,78.9
random,0.0,0.0,5,132,10,4,80.1
random,0.0,0.0,5,133,9,4,75.9
random,0.0,0.0,5,134,9,4,73.8
random,0.0,0.0,5,135,10,4,79.2
random,0.0,0.0,5,136,10,4,72.9
random,0.0,0.0,5,137,10,4,75.3
random,0.0,0.0,5,138,10,4,74.4
random,0.0,0.0,5,139,10,4,77.4
random,0.0,0.0,5,140,10,4,80.7
random,0.0,0.0,5,141,10,4,75.6
random,0.0,0.0,5,142,10,4,75.6
random,0.0,0.0,5,143,10,4,79.8
random,0.0,0.0,5,144,10,4,81.6
random,0.0,0.0,5,145,10,4,79.8
random,0.0,0.0,5,146,10,4,72.9
random,0.0,0.0,5,147,10,4,70.2
random,0.0,0.0,5,148,10,4,71.1
random,0.0,0.0,5,149,10,4,75.6
random,0.0,0.0,5,150,10,4,79.8
random,0.0,0.0,6,0,0,0,0.0
random,0.0,0.0,6,1,4,1,25.8
random,0.0,0.0,6,2,5,2,36.3
random,0.0,0.0,6,3,7,3,45.9
random,0.0,0.0,6,4,7,3,50.7
random,0.0,0.0,6,5,7,3,54.6
random,0.0,0.0,6,6,7,3,60.3
random,0.0,0.0,6,7,7,3,64.2
random,0.0,0.0,6,8,7,3,66.6
random,0.0,0.0,6,9,7,3,69.6
random,0.0,0.0,6,10,7,3,72.3
random,0.0,0.0,6,11,8,3,75.0
random,0.0,0.0,6,12,8,3,77.7
random,0.0,0.0,6,13,8,3,78.9
random,0.0,0.0,6,14,9,4,80.1
random,0.0,0.0,6,15,9,4,81.3
random,0.0,0.0,6,16,9,4,83.1
random,0.0,0.0,6,17,10,5,86.5
random,0.0,0.0,6,18,10,5,88.3
random,0.0,0.0,6,19,12,5,96.8
random,0.0,0.0,6,20,12,5,100.1
random,0.0,0.0,6,21,12,5,99.2
random,0.0,0.0,6,22,12,5,101.6
random,0.0,0.0,6,23,12,5,98.6
random,0.0,0.0,6,24,12,5,98.4
random,0.0,0.0,6,25,12,5,98.5
random,0.0,0.0,6,26,12,5,100.0
random,0.0,0.0,6,27,12,5,100.7
random,0.0,0.0,6,28,12,5,100.4
random,0.0,0.0,6,29,12,5,98.6
random,0.0,0.0,6,30,12,5,102.2
random,0.0,0.0,6,31,13,6,104.3
random,0.0,0.0,6,32,14,6,107.5
random,0.0,0.0,6,33,12,5,81.5
random,0.0,0.0,6,34,12,5,79.4
random,0.0,0.0,6,35,13,6,82.7
random,0.0,0.0,6,36,10,4,61.5
random,0.0,0.0,6,37,10,4,57.6
random,0.0,0.0,6,38,11,5,71.8
random,0.0,0.0,6,39,11,5,64.0
random,0.0,0.0,6,40,10,5,62.5
random,0.0,0.0,6,41,10,5,65.5
random,0.0,0.0,6,42,10,5,70.0
random,0.0,0.0,6,43,10,5,72.7
random,0.0,0.0,6,44,10,5,76.0
random,0.0,0.0,6,45,11,5,79.3
random,0.0,0.0,6,46,11,5,83.2
random,0.0,0.0,6,47,11,5,85.6
random,0.0,0.0,6,48,11,5,89.2
random,0.0,0.0,6,49,12,5,88.7
random,0.0,0.0,6,50,12,5,92.0
random,0.0,0.0,6,51,12,5,93.5
random,0.0,0.0,6,52,12,5,95.3
random,0.0,0.0,6,53,12,5,95.9
random,0.0,0.0,6,54,12,5,101.7
random,0.0,0.0,6,55,12,5,99.3
random,0.0,0.0,6,56,13,6,103.2
random,0.0,0.0,6,57,13,6,105.6
random,0.0,0.0,6,58,13,6,108.0
random,0.0,0.0,6,59,13,6,112.0
random,0.0,0.0,6,60,13,6,118.1
random,0.0,0.0,6,61,13,6,105.7
random,0.0,0.0,6,62,13,6,107.8
random,0.0,0.0,6,63,13,6,107.8
random,0.0,0.0,6,64,13,6,104.5
random,0.0,0.0,6,65,13,6,101.6
random,0.0,0.0,6,66,13,6,98.6
random,0.0,0.0,6,67,12,5,90.0
random,0.0,0.0,6,68,12,5,86.7
random,0.0,0.0,6,69,12,5,87.6
random,0.0,0.0,6,70,12,5,84.9
random,0.0,0.0,6,71,12,5,82.8
random,0.0,0.0,6,72,12,5,82.8
random,0.0,0.0,6,73,12,5,73.9
random,0.0,0.0,6,74,13,5,74.9
random,0.0,0.0,6,75,13,5,77.6
random,0.0,0.0,6,76,10,4,66.3
random,0.0,0.0,6,77,11,5,69.7
random,0.0,0.0,6,78,11,5,74.0
random,0.0,0.0,6,79,11,5,76.7
random,0.0,0.0,6,80,11,5,76.4
random,0.0,0.0,6,81,11,5,78.2
random,0.0,0.0,6,82,12,5,88.8
random,0.0,0.0,6,83,12,5,89.4
random,0.0,0.0,6,84,12,5,94.9
random,0.0,0.0,6,85,12,5,104.3
random,0.0,0.0,6,86,13,6,104.0
random,0.0,0.0,6,87,14,6,114.3
random,0.0,0.0,6,88,14,6,115.2
random,0.0,0.0,6,89,14,6,129.2
random,0.0,0.0,6,90,14,6,128.8
random,0.0,0.0,6,91,14,6,129.4
random,0.0,0.0,6,92,14,6,129.7
random,0.0,0.0,6,93,15,7,137.3
random,0.0,0.0,6,94,15,7,129.8
random,0.0,0.0,6,95,13,7,118.8
random,0.0,0.0,6,96,13,7,121.5
random,0.0,0.0,6,97,13,7,125.1
random,0.0,0.0,6,98,12,6,93.6
random,0.0,0.0,6,99,12,6,96.6
random,0.0,0.0,6,100,12,6,100.2
random,0.0,0.0,6,101,13,7,107.7
random,0.0,0.0,6,102,13,7,108.3
random,0.0,0.0,6,103,13,7,98.3
random,0.0,0.0,6,104,9,4,72.6
random,0.0,0.0,6,105,9,4,73.8
random,0.0,0.0,6,106,9,4,73.5
random,0.0,0.0,6,107,9,4,78.3
random,0.0,0.0,6,108,9,4,80.4
random,0.0,0.0,6,109,9,4,78.6
random,0.0,0.0,6,110,9,4,81.6
random,0.0,0.0,6,111,9,4,80.7
random,0.0,0.0,6,112,9,4,77.4
random,0.0,0.0,6,113,10,4,76.8
random,0.0,0.0,6,114,10,4,77.1
random,0.0,0.0,6,115,10,4,75.9
random,0.0,0.0,6,116,10,4,72.6
random,0.0,0.0,6,117,10,4,73.8
random,0.0,0.0,6,118,11,5,80.5
random,0.0,0.0,6,119,11,5,82.3
random,0.0,0.0,6,120,12,6,86.5
random,0.0,0.0,6,121,13,6,96.6
random,0.0,0.0,6,122,13,6,103.6
random,0.0,0.0,6,123,13,6,101.8
random,0.0,0.0,6,124,13,6,93.4
random,0.0,0.0,6,125,13,6,94.0
random,0.0,0.0,6,126,14,6,104.3
random,0.0,0.0,6,127,14,6,112.3
random,0.0,0.0,6,128,14,6,117.1
random,0.0,0.0,6,129,14,6,112.6
random,0.0,0.0,6,130,14,6,113.8
random,0.0,0.0,6,131,14,6,116.2
random,0.0,0.0,6,132,14,6,118.0
random,0.0,0.0,6,133,14,6,111.0
random,0.0,0.0,6,134,14,6,121.3
random,0.0,0.0,6,135,12,5,101.8
random,0.0,0.0,6,136,12,5,106.1
random,0.0,0.0,6,137,12,5,97.9
random,0.0,0.0,6,138,12,5,97.3
random,0.0,0.0,6,139,12,5,92.9
random,0.0,0.0,6,140,13,6,98.8
random,0.0,0.0,6,141,13,6,99.7
random,0.0,0.0,6,142,13,6,104.5
random,0.0,0.0,6,143,13,6,104.5
random,0.0,0.0,6,144,13,6,105.1
random,0.0,0.0,6,145,15,6,115.7
random,0.0,0.0,6,146,13,6,115.2
random,0.0,0.0,6,147,12,5,90.5
random,0.0,0.0,6,148,12,5,81.9
random,0.0,0.0,6,149,12,5,84.9
random,0.0,0.0,6,150,12,5,97.0
random,0.0,0.0,7,0,0,0,0.0
random,0.0,0.0,7,1,5,2,24.3
random,0.0,0.0,7,2,5,2,34.5
random,0.0,0.0,7,3,6,3,41.4
random,0.0,0.0,7,4,7,3,48.3
random,0.0,0.0,7,5,7,3,55.8
random,0.0,0.0,7,6,7,3,60.3
random,0.0,0.0,7,7,7,3,64.2
random,0.0,0.0,7,8,8,3,67.8
random,0.0,0.0,7,9,8,3,70.5
random,0.0,0.0,7,10,8,3,74.4
random,0.0,0.0,7,11,8,3,76.8
random,0.0,0.0,7,12,8,3,78.3
random,0.0,0.0,7,13,9,4,80.4
random,0.0,0.0,7,14,9,4,82.8
random,0.0,0.0,7,15,10,4,85.8
random,0.0,0.0,7,16,11,5,91.6
random,0.0,0.0,7,17,11,5,93.7
random,0.0,0.0,7,18,11,5,96.4
random,0.0,0.0,7,19,11,5,97.3
random,0.0,0.0,7,20,11,5,98.8
random,0.0,0.0,7,21,11,5,99.4
random,0.0,0.0,7,22,11,5,102.1
random,0.0,0.0,7,23,12,5,110.4
random,0.0,0.0,7,24,13,6,120.4
random,0.0,0.0,7,25,13,6,119.5
random,0.0,0.0,7,26,13,6,117.4
random,0.0,0.0,7,27,13,6,121.6
random,0.0,0.0,7,28,13,6,119.5
random,0.0,0.0,7,29,13,6,119.5
random,0.0,0.0,7,30,13,6,108.7
random,0.0,0.0,7,31,13,6,106.0
random,0.0,0.0,7,32,13,6,105.7
random,0.0,0.0,7,33,13,6,108.2
random,0.0,0.0,7,34,13,6,102.8
random,0.0,0.0,7,35,13,6,96.4
random,0.0,0.0,7,36,13,6,91.3
random,0.0,0.0,7,37,13,7,91.0
random,0.0,0.0,7,38,12,7,77.0
random,0.0,0.0,7,39,8,3,53.4
random,0.0,0.0,7,40,8,3,60.9
random,0.0,0.0,7,41,9,4,63.3
random,0.0,0.0,7,42,9,4,68.1
random,0.0,0.0,7,43,9,4,68.4
random,0.0,0.0,7,44,9,4,71.4
random,0.0,0.0,7,45,11,5,81.7
random,0.0,0.0,7,46,11,5,84.7
random,0.0,0.0,7,47,11,5,87.4
random,0.0,0.0,7,48,11,5,89.8
random,0.0,0.0,7,49,11,5,91.0
random,0.0,0.0,7,50,11,5,100.1
random,0.0,0.0,7,51,12,6,109.8
random,0.0,0.0,7,52,12,6,108.3
random,0.0,0.0,7,53,12,6,108.3
random,0.0,0.0,7,54,13,7,115.9
random,0.0,0.0,7,55,13,7,118.6
random,0.0,0.0,7,56,14,7,118.7
random,0.0,0.0,7,57,14,7,122.0
random,0.0,0.0,7,58,14,7,124.1
random,0.0,0.0,7,59,16,7,126.7
random,0.0,0.0,7,60,16,7,127.9
random,0.0,0.0,7,61,16,7,124.3
random,0.0,0.0,7,62,15,7,118.9
random,0.0,0.0,7,63,15,7,121.6
random,0.0,0.0,7,64,11,5,85.9
random,0.0,0.0,7,65,11,5,90.7
random,0.0,0.0,7,66,11,5,88.9
random,0.0,0.0,7,67,11,5,87.1
random,0.0,0.0,7,68,11,5,83.2
random,0.0,0.0,7,69,11,5,93.8
random,0.0,0.0,7,70,11,5,92.9
random,0.0,0.0,7,71,11,5,96.8
random,0.0,0.0,7,72,11,5,95.0
random,0.0,0.0,7,73,11,5,86.6
random,0.0,0.0,7,74,11,5,86.3
random,0.0,0.0,7,75,11,5,73.6
random,0.0,0.0,7,76,11,5,70.3
random,0.0,0.0,7,77,11,5,73.6
random,0.0,0.0,7,78,12,5,78.4
random,0.0,0.0,7,79,12,5,80.5
random,0.0,0.0,7,80,13,6,86.6
random,0.0,0.0,7,81,13,6,90.5
random,0.0,0.0,7,82,12,6,89.6
random,0.0,0.0,7,83,12,6,93.8
random,0.0,0.0,7,84,11,6,91.1
random,0.0,0.0,7,85,11,6,94.1
random,0.0,0.0,7,86,12,7,101.4
random,0.0,0.0,7,87,12,7,103.2
random,0.0,0.0,7,88,13,7,110.8
random,0.0,0.0,7,89,13,7,112.6
random,0.0,0.0,7,90,12,5,89.9
random,0.0,0.0,7,91,12,5,93.3
random,0.0,0.0,7,92,12,5,94.8
random,0.0,0.0,7,93,11,5,86.2
random,0.0,0.0,7,94,11,5,89.2
random,0.0,0.0,7,95,11,5,88.1
random,0.0,0.0,7,96,11,5,90.8
random,0.0,0.0,7,97,11,5,93.0
random,0.0,0.0,7,98,12,6,94.8
random,0.0,0.0,7,99,13,6,90.8
random,0.0,0.0,7,100,13,6,82.4
random,0.0,0.0,7,101,13,6,74.5
random,0.0,0.0,7,102,11,5,69.7
random,0.0,0.0,7,103,11,5,74.5
random,0.0,0.0,7,104,11,5,77.2
random,0.0,0.0,7,105,10,4,72.0
random,0.0,0.0,7,106,10,4,76.8
random,0.0,0.0,7,107,10,4,78.6
random,0.0,0.0,7,108,11,5,81.1
random,0.0,0.0,7,109,11,5,82.3
random,0.0,0.0,7,110,12,5,88.7
random,0.0,0.0,7,111,13,6,91.6
random,0.0,0.0,7,112,14,6,101.0
random,0.0,0.0,7,113,15,6,99.2
random,0.0,0.0,7,114,15,6,96.8
random,0.0,0.0,7,115,15,6,96.2
random,0.0,0.0,7,116,15,6,98.9
random,0.0,0.0,7,117,14,6,94.1
random,0.0,0.0,7,118,10,5,88.7
random,0.0,0.0,7,119,12,5,91.5
random,0.0,0.0,7,120,13,6,86.9
random,0.0,0.0,7,121,13,6,89.3
random,0.0,0.0,7,122,13,6,88.4
random,0.0,0.0,7,123,13,6,85.1
random,0.0,0.0,7,124,13,6,87.2
random,0.0,0.0,7,125,13,6,90.2
random,0.0,0.0,7,126,13,6,99.0
random,0.0,0.0,7,127,13,6,98.4
random,0.0,0.0,7,128,13,6,96.0
random,0.0,0.0,7,129,13,6,99.6
random,0.0,0.0,7,130,13,6,102.6
random,0.0,0.0,7,131,13,6,93.9
random,0.0,0.0,7,132,14,6,100.0
random,0.0,0.0,7,133,14,6,104.0
random,0.0,0.0,7,134,14,6,104.6
random,0.0,0.0,7,135,14,6,107.0
random,0.0,0.0,7,136,14,6,107.6
random,0.0,0.0,7,137,11,5,85.7
random,0.0,0.0,7,138,11,5,90.2
random,0.0,0.0,7,139,11,5,87.2
random,0.0,0.0,7,140,11,5,90.8
random,0.0,0.0,7,141,12,6,99.6
random,0.0,0.0,7,142,12,6,100.2
random,0.0,0.0,7,143,12,6,103.5
random,0.0,0.0,7,144,13,7,111.0
random,0.0,0.0,7,145,13,7,103.4
random,0.0,0.0,7,146,13,7,100.4
random,0.0,0.0,7,147,13,7,101.6
random,0.0,0.0,7,148,14,7,104.7
random,0.0,0.0,7,149,14,7,95.7
random,0.0,0.0,7,150,14,7,101.3
random,0.0,0.0,8,0,0,0,0.0
random,0.0,0.0,8,1,4,1,21.9
random,0.0,0.0,8,2,6,3,35.1
random,0.0,0.0,8,3,6,3,42.9
random,0.0,0.0,8,4,7,3,49.8
random,0.0,0.0,8,5,7,3,53.7
random,0.0,0.0,8,6,7,3,58.8
random,0.0,0.0,8,7,7,3,63.0
random,0.0,0.0,8,8,7,3,65.7
random,0.0,0.0,8,9,8,3,68.7
random,0.0,0.0,8,10,8,3,70.8
random,0.0,0.0,8,11,9,4,73.8
random,0.0,0.0,8,12,9,4,76.5
random,0.0,0.0,8,13,9,4,78.0
random,0.0,0.0,8,14,9,4,81.3
random,0.0,0.0,8,15,9,4,82.5
random,0.0,0.0,8,16,11,5,86.5
random,0.0,0.0,8,17,11,5,89.8
random,0.0,0.0,8,18,11,5,90.1
random,0.0,0.0,8,19,11,5,94.4
random,0.0,0.0,8,20,12,6,98.5
random,0.0,0.0,8,21,12,6,101.9
random,0.0,0.0,8,22,12,6,102.2
random,0.0,0.0,8,23,12,6,104.6
random,0.0,0.0,8,24,12,6,103.7
random,0.0,0.0,8,25,12,6,102.8
random,0.0,0.0,8,26,15,7,113.4
random,0.0,0.0,8,27,15,7,113.1
random,0.0,0.0,8,28,15,7,111.3
random,0.0,0.0,8,29,15,7,109.5
random,0.0,0.0,8,30,15,7,96.9
random,0.0,0.0,8,31,14,7,90.8
random,0.0,0.0,8,32,13,7,86.2
random,0.0,0.0,8,33,12,5,86.3
random,0.0,0.0,8,34,12,5,85.7
random,0.0,0.0,8,35,12,5,84.8
random,0.0,0.0,8,36,12,5,84.5
random,0.0,0.0,8,37,10,4,66.6
random,0.0,0.0,8,38,10,4,69.9
random,0.0,0.0,8,39,10,4,71.7
random,0.0,0.0,8,40,11,5,79.9
random,0.0,0.0,8,41,12,5,79.4
random,0.0,0.0,8,42,12,5,74.6
random,0.0,0.0,8,43,12,5,78.2
random,0.0,0.0,8,44,12,5,80.3
random,0.0,0.0,8,45,12,5,84.2
random,0.0,0.0,8,46,12,5,87.2
random,0.0,0.0,8,47,13,6,89.6
random,0.0,0.0,8,48,13,6,92.9
random,0.0,0.0,8,49,13,6,103.3
random,0.0,0.0,8,50,13,6,106.6
random,0.0,0.0,8,51,13,6,109.0
random,0.0,0.0,8,52,13,6,110.5
random,0.0,0.0,8,53,13,6,106.4
random,0.0,0.0,8,54,13,6,110.0
random,0.0,0.0,8,55,14,6,114.4
random,0.0,0.0,8,56,15,6,116.1
random,0.0,0.0,8,57,15,6,118.6
random,0.0,0.0,8,58,15,6,120.7
